SubjNo,List,prime,prime_semantics,correct response,given response,match?,rt,perceptual rating,perceptual rating.reactiontime,date,frameRate,experiment_name,session,participant
1,1,Jack mixed the fruits,Sensible,up,up,TRUE,0.995301008,3,0.752616167,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I scrubbed the thunder,Sklar_violation,down,down,TRUE,0.736498833,3,1.528182983,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I shaved the head,Sklar_control_B,up,up,TRUE,0.760660887,3,0.999352217,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Phil chopped the herbs,Sensible,down,down,TRUE,0.854023933,2,0.752624989,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ella watched the movie,Sensible,up,up,TRUE,0.736690044,3,0.917268038,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Luke climbed the hill,Sensible,up,up,TRUE,4.127108097,1,0.517446995,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I met the woman,Sklar_filler,down,down,TRUE,0.963805914,3,0.811547995,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The trophy polished Anna,Non-sensible,down,down,TRUE,1.010987997,3,1.41098094,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I washed the cup,Sklar_filler,down,down,TRUE,0.924593925,3,0.623349905,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Phil typed the letter,Sensible,up,up,TRUE,0.89360714,3,0.681459904,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Hugh kissed the rose,Sensible,down,down,TRUE,0.893306017,2,0.599600077,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Rob stroked the fur,Sensible,down,down,TRUE,0.901302099,3,0.905576944,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The story wrote Ewan,Non-sensible,down,down,TRUE,1.128526926,3,1.199319124,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The carrots grated Tom,Non-sensible,down,down,TRUE,0.901051998,2,3.140201092,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I shaved the glue,Sklar_violation,up,up,TRUE,0.963881969,3,1.211231947,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Carl sold the sofa,Sensible,up,up,TRUE,0.78699398,3,1.24676609,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I fried the squash,Sklar_control_B,up,up,TRUE,0.924833775,2,1.834702015,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jack cleaned the bath,Sensible,down,down,TRUE,0.713302851,3,0.752599001,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I cleaned the house,Sklar_filler,up,up,TRUE,0.916954041,3,0.634783983,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The cream whisked Tom,Non-sensible,down,down,TRUE,0.810640812,3,0.893866062,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Owen swallowed the gum,Sensible,down,down,TRUE,0.846422195,1,2.516924143,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Mary visited the museum,Sensible,up,up,TRUE,0.916779041,1,0.717401981,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ryan knitted the socks,Sensible,down,down,TRUE,0.775637865,3,0.587691069,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Erin punched the monitor,Sensible,down,down,TRUE,0.736688137,3,0.717199087,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The tomato sliced Liz,Non-sensible,up,up,TRUE,0.830609083,2,1.387747049,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I folded the diamond,Sklar_violation,down,down,TRUE,0.799154997,1,0.811395884,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I smelled the melody,Sklar_violation,up,up,TRUE,0.846218109,1,2.457823038,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The scarf knitted Tom,Non-sensible,up,up,TRUE,0.653624058,2,1.104946136,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I wore the gloves,Sklar_control_B,down,down,TRUE,0.948448896,3,0.751840115,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The pot scrubbed Josh,Non-sensible,up,up,TRUE,0.881305933,3,0.869641066,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I warmed up the food,Sklar_filler,up,up,TRUE,0.822581053,3,0.776281118,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Hugh dialed the hotline,Sensible,down,down,TRUE,0.893275976,1,0.55241394,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Max kissed the mirror,Sensible,down,down,TRUE,0.775758028,2,0.658238173,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The herbs chopped Phil,Non-sensible,up,up,TRUE,0.846359968,3,0.775961161,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Emma pulled the rope,Sensible,up,up,TRUE,0.775769949,3,0.693032026,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I cut the string,Sklar_control_B,up,up,TRUE,0.759848833,3,0.55191493,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I fixed the stairs,Sklar_control_A,up,up,TRUE,0.834507942,3,1.270133972,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Kate built the house,Sensible,down,down,TRUE,1.175799131,3,3.445816994,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I painted the building,Sklar_filler,up,up,TRUE,0.96401906,2,0.787895203,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I closed the door,Sklar_control_A,down,down,TRUE,0.869747162,3,0.928928137,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The sugar weighed Liz,Non-sensible,up,up,TRUE,0.974908829,3,0.728438139,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Liz labeled the jar,Sensible,down,down,TRUE,0.987261057,3,0.752360106,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The opera watched Adam,Non-sensible,down,down,TRUE,0.763506889,3,0.693212986,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Tim pulled the handle,Sensible,up,up,TRUE,0.775664091,2,0.693240881,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I liked the scarf,Sklar_filler,up,up,TRUE,0.728658915,3,0.610878944,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I solved the exercise,Sklar_control_B,down,down,TRUE,0.799315929,3,1.469958067,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The curtains measured Rob,Non-sensible,up,up,TRUE,0.775783062,3,0.799192905,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I burnt the stew,Sklar_control_B,down,down,TRUE,0.799287081,3,0.740298986,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The papers filed Lara,Non-sensible,up,up,TRUE,0.86972785,1,1.564263105,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ian mailed the invite,Sensible,down,down,TRUE,0.705325842,2,1.152148962,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Joe wore the jumper,Sensible,down,down,TRUE,0.599292994,3,0.987169027,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Tom grated the carrots,Sensible,down,down,TRUE,1.466017962,3,0.870214939,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The sweets offered Tom,Non-sensible,up,up,TRUE,1.089396954,2,1.670132875,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The button pushed Ian,Non-sensible,up,up,TRUE,0.987450123,3,0.905438185,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The towels passed Phil,Non-sensible,up,up,TRUE,0.951786041,3,1.764331102,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I planted the hammer,Sklar_violation,up,up,TRUE,0.857169867,1,0.540832996,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The garden watered Jeff,Non-sensible,up,up,TRUE,0.893429041,3,0.811207056,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I heated the water,Sklar_control_A,down,down,TRUE,0.917052031,3,0.681452036,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I looked for the paint,Sklar_control_A,down,down,TRUE,1.04229188,2,1.292817831,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The number dialed Tom,Non-sensible,up,up,TRUE,0.963840008,3,0.658463001,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The stairs climbed Ben,Non-sensible,down,down,TRUE,0.634636879,3,0.705527067,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Fred stored the rice,Sensible,up,down,FALSE,0.783760071,1,6.44510603,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jon jumped the fence,Sensible,down,down,TRUE,0.987448931,3,2.740153074,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I washed the head,Sklar_filler,up,up,TRUE,0.971857071,3,1.387739897,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I tied the shoelace,Sklar_control_B,down,down,TRUE,0.880978823,3,0.799844027,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jon trimmed the bushes,Sensible,down,down,TRUE,0.917000055,3,0.728436947,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I photographed the river,Sklar_control_A,up,up,TRUE,0.799252033,3,0.952320814,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The plate licked Jane,Non-sensible,down,down,TRUE,0.752128124,2,0.705570936,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Rob measured the curtains,Sensible,down,down,TRUE,0.787276983,3,0.728536844,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I drank the chocolate milk,Sklar_control_B,down,down,TRUE,0.760153055,1,0.517236948,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Luke fixed the radio,Sensible,up,up,TRUE,1.010862827,3,0.835007906,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I broke the border,Sklar_control_B,up,up,TRUE,0.904721975,3,0.964128971,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Matt offered the money,Sensible,up,up,TRUE,0.916891098,2,0.681440115,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jon cut the paper,Sensible,up,up,TRUE,1.152076006,3,0.670186996,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I interviewed the vinegar,Sklar_violation,down,down,TRUE,0.869688988,1,2.351429939,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Bill counted the sheets,Sensible,up,up,TRUE,0.916883945,3,0.799616814,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The monitor punched Erin,Non-sensible,down,down,TRUE,0.79946804,2,0.623267174,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I laundered the refrigerator,Sklar_violation,down,down,TRUE,0.807240009,1,1.328415155,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I crumpled the paper,Sklar_control_B,up,up,TRUE,0.86984086,3,1.281890154,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Amy hugged the tree,Sensible,up,up,TRUE,1.128431082,3,0.799423933,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I spilled the moon,Sklar_violation,up,up,TRUE,0.799307823,1,0.776011944,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I baked the pie,Sklar_filler,up,up,TRUE,0.854395866,3,0.858505011,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jeff watered the garden,Sensible,up,up,TRUE,1.112937927,3,0.717068911,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The gift posted Jack,Non-sensible,up,up,TRUE,0.783604145,3,1.163586855,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The hair trimmed Bill,Non-sensible,down,down,TRUE,0.877804041,2,1.787434101,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I wiped the juice,Sklar_control_A,down,down,TRUE,0.736726046,2,1.046612978,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The hedge jumped Sara,Non-sensible,down,down,TRUE,0.689665079,3,1.152481079,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The office entered Joe,Non-sensible,down,down,TRUE,0.916968107,1,0.45854187,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The radio fixed Luke,Non-sensible,up,up,TRUE,0.783720016,3,0.917185068,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The ham ate Tim,Non-sensible,down,down,TRUE,0.893344879,3,0.881738901,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The lever pulled Hugh,Non-sensible,up,up,TRUE,0.846388102,3,0.811372042,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Leo stored the wine,Sensible,down,down,TRUE,0.987221956,1,0.693423986,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I looked for the way,Sklar_control_A,up,up,TRUE,0.810572863,2,0.787836075,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I imagined the border,Sklar_filler,down,down,TRUE,0.587193012,1,0.56417799,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The money offered Matt,Non-sensible,down,down,TRUE,0.830639839,2,0.881996155,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The problem solved Phil,Non-sensible,up,up,TRUE,0.869884014,3,1.387675047,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The book read Sean,Non-sensible,down,down,TRUE,0.688445091,1,0.552737951,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The donut iced Joe,Non-sensible,up,up,TRUE,0.846265078,3,1.081701994,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Kate served the dish,Sensible,down,down,TRUE,0.760209084,2,0.740801096,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The puzzle solved Joe,Non-sensible,down,down,TRUE,0.728779078,3,0.893421888,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I tasted the vinegar,Sklar_control_A,up,up,TRUE,0.948803902,3,0.611588955,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Lily dented the lorry,Sensible,down,down,TRUE,0.752170086,2,2.234040976,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Lily got the kettle,Sensible,up,up,TRUE,1.31665206,3,0.881475925,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The handle pulled Tim,Non-sensible,up,up,TRUE,1.116182089,2,1.387773037,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I tied the chasm,Sklar_violation,up,up,TRUE,0.963981867,1,2.269221067,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Mary iced the cake,Sensible,up,up,TRUE,0.634620905,3,0.917171001,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I swallowed the shed,Sklar_violation,up,up,TRUE,0.940547943,3,0.68175602,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ian cancelled the plans,Sensible,down,up,FALSE,0.689717054,1,1.599442005,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The fat chewed Adam,Non-sensible,down,down,TRUE,0.846344948,3,3.316283941,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Sean read the book,Sensible,up,up,TRUE,0.940536022,3,0.976330996,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Tom visited the hospital,Sensible,down,down,TRUE,0.869858027,3,1.222857952,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I tasted the wine,Sklar_control_A,up,down,FALSE,0.582420111,1,2.257774115,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The ticket took Tim,Non-sensible,up,up,TRUE,1.058053017,1,3.833833933,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ella mashed the turnip,Sensible,down,down,TRUE,0.924807072,2,2.105015039,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The trousers ironed Eve,Non-sensible,up,up,TRUE,1.034604788,3,0.952308893,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The poster read Luke,Non-sensible,down,down,TRUE,0.869916916,3,0.869734049,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I broke the glass,Sklar_control_B,up,up,TRUE,0.904834986,3,0.811346054,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The socks knitted Ryan,Non-sensible,up,up,TRUE,1.113182068,3,0.846482992,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I gathered the dice,Sklar_control_B,up,up,TRUE,1.018737078,3,0.987324953,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I wore the vest,Sklar_filler,down,down,TRUE,1.034315825,3,0.799342871,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Lucy wiped the desk,Sensible,up,up,TRUE,1.175722837,3,1.316425085,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Andy grated the cheese,Sensible,down,down,TRUE,1.152248859,2,0.882125854,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I saw the light,Sklar_filler,down,down,TRUE,1.034559965,3,0.999728918,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I smelled the smoke,Sklar_control_A,up,up,TRUE,1.128549099,3,0.658452034,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The debt paid Zoe,Non-sensible,up,up,TRUE,0.799218893,2,1.364094019,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The gun carried Ryan,Non-sensible,down,down,TRUE,1.010926962,3,1.070018053,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The potatoes mashed Will,Non-sensible,up,up,TRUE,1.163151979,3,0.764387131,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The shed built Rose,Non-sensible,down,down,TRUE,1.140012026,2,1.128228903,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The house built Kate,Non-sensible,down,down,TRUE,0.870031118,3,0.98781395,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The report wrote Alex,Non-sensible,down,down,TRUE,0.893342018,2,1.140702009,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I laundered the scarf,Sklar_control_B,up,up,TRUE,1.058252096,3,1.175998926,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I broke the hat,Sklar_violation,down,down,TRUE,0.810644865,1,0.822935104,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The hotline dialed Hugh,Non-sensible,down,down,TRUE,0.775686026,1,0.458390951,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The gum swallowed Owen,Non-sensible,down,down,TRUE,0.877424002,1,1.975041151,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I built the building,Sklar_control_B,up,up,TRUE,0.987543106,3,0.858483076,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Carl brushed the teeth,Sensible,up,up,TRUE,1.081587076,2,0.740846872,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Dan carried the folder,Sensible,down,down,TRUE,0.583621025,1,0.481433868,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Leo carried the wallet,Sensible,up,up,TRUE,0.760056973,2,3.092993021,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Joe entered the office,Sensible,up,up,TRUE,0.705252886,3,0.764111042,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,John carried the kettle,Sensible,up,up,TRUE,0.713267088,3,1.093595982,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Beth took the photo,Sensible,up,up,TRUE,1.089716911,2,0.634981155,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Liz scrubbed the bowl,Sensible,down,down,TRUE,0.822664022,3,2.433918953,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I played the melody,Sklar_control_A,down,down,TRUE,0.713279009,3,0.87015295,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I lifted the hammer,Sklar_control_A,up,up,TRUE,0.880916119,3,0.740695953,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Tim sniffed the perfume,Sensible,up,up,TRUE,0.854261875,2,0.599607944,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I gathered the shower,Sklar_violation,up,up,TRUE,0.705215931,2,1.575788975,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I drew the map,Sklar_filler,down,down,TRUE,0.869771004,3,0.893644094,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The fence jumped Jon,Non-sensible,up,up,TRUE,0.940582037,3,1.669572115,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jane licked the plate,Sensible,down,down,TRUE,0.619126081,2,0.658030987,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The lesson taught Eve,Non-sensible,down,down,TRUE,0.854424953,2,0.917192936,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The milk sniffed Phil,Non-sensible,down,down,TRUE,0.705298185,2,1.187247992,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I locked the cabinet,Sklar_control_B,up,up,TRUE,0.846155882,3,0.752321005,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The shelf dusted Jake,Non-sensible,down,down,TRUE,0.68888402,2,1.516467094,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Liz weighed the sugar,Sensible,up,up,TRUE,0.987287045,3,0.729033947,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I cut the wine,Sklar_violation,up,up,TRUE,0.995288849,1,0.63500905,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The folder carried Dan,Non-sensible,down,down,TRUE,0.736812115,3,1.340080023,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Tim ate the ham,Sensible,up,up,TRUE,1.081562996,3,0.788005114,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The church described Erin,Non-sensible,up,up,TRUE,0.948176861,2,1.83455205,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Lucy counted the shoes,Sensible,up,up,TRUE,1.03431797,2,0.999382973,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I broke the water,Sklar_violation,up,up,TRUE,1.489211082,1,2.610913992,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Josh ironed the shirt,Sensible,down,down,TRUE,1.116346121,1,2.316218853,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The desk wiped Lucy,Non-sensible,down,down,TRUE,0.924638033,3,1.011128187,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Dan whisked the eggs,Sensible,down,down,TRUE,0.924841881,2,1.140651941,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The eggs whisked Dan,Non-sensible,up,up,TRUE,0.869956017,3,1.128757,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The crate lifted Amy,Non-sensible,up,up,TRUE,0.924875975,3,0.858223915,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jay painted the portrait,Sensible,down,up,FALSE,0.631567001,1,1.575863123,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Jake dusted the shelf,Sensible,up,up,TRUE,1.081491947,3,3.363291979,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Alex wrote the report,Sensible,down,down,TRUE,0.987404108,3,1.422492027,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I watered the ground,Sklar_control_A,up,up,TRUE,1.434228182,3,12.50170112,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The floor cleaned Tim,Non-sensible,down,down,TRUE,0.900979042,3,1.140402794,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The garage tidied Erin,Non-sensible,up,up,TRUE,0.99518919,3,1.069876909,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I tore the map,Sklar_control_B,up,up,TRUE,0.927970886,1,0.528937101,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I found the chasm,Sklar_control_A,down,down,TRUE,0.653116941,1,2.140292883,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The photo took Beth,Non-sensible,down,down,TRUE,0.728543043,2,1.187315941,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Ryan stroked the blanket,Sensible,down,down,TRUE,0.61967206,2,2.328668833,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Erin posted the card,Sensible,up,up,TRUE,0.775862932,3,0.799411058,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I lit the lamp,Sklar_control_B,up,up,TRUE,0.89371109,3,0.82263279,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Amy lifted the crate,Sensible,down,down,TRUE,0.783752918,3,0.905055046,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I ironed the clothes,Sklar_control_B,down,down,TRUE,1.222732067,3,0.869419098,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The house dusted Alex,Non-sensible,down,down,TRUE,0.80714798,3,0.741117001,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The hospital visited Tom,Non-sensible,down,down,TRUE,0.681611061,2,0.917024136,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Lucy cut the ribbon,Sensible,up,up,TRUE,0.810729027,3,0.951964855,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,I swallowed the food,Sklar_control_B,up,up,TRUE,1.10484004,3,0.764169931,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,Rose built the shed,Sensible,down,down,TRUE,0.846606016,3,1.869865894,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The onion sliced Liam,Non-sensible,up,up,TRUE,0.91692996,2,0.705567122,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,John described the pen,Sensible,up,up,TRUE,0.807080984,2,0.717237949,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The ball squeezed Josh,Non-sensible,up,up,TRUE,0.752482891,3,0.845988989,2015_Oct_01_1157,85.05800925,CFS popping time,1,
1,1,The dish served Kate,Non-sensible,up,up,TRUE,0.916947842,3,1.9635849,2015_Oct_01_1157,85.05800925,CFS popping time,1,
